,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance
407,"⏱️11"" Enorme atajada de Harold Fonseca
Comunicaciones 0 - Olimpia 0

#SomosOlimpia
🔴⚪🔵🔴⚪🔵🔴⚪🔵",66,9,2019,196457,75,0.04
408,"🔈 Inicia el partido en el Doroteo Guamuch Flores:

Comunicaciones - Olimpia

#SomosOlimpia
🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/iGE8styqtB",64,9,2019,196457,73,0.04
409,"🔊Así sale el León hoy #SomosOlimpia #ElMasGrandeDeCA
🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/YWKNnX17SU",162,39,2019,196457,201,0.1
410,"🔈 Así salimos hoy en Guatemala:

Comunicaciones - Olimpia

#SomosOlimpia #ElMasGrandeDeCA
🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/xKiqnXcuyC",72,21,2019,196457,93,0.05
411,¡Hoy juega Olimpia 🇳🇱! https://t.co/tSLCXsVp18,347,62,2019,196457,409,0.21
412,"¡Felicidades Patón!

¡Feliz Cumpleaños Germán Mejía!
🎂🎂🎂🎂🎂🎂🎂🎂

¡Olimpia es tu casa!

#CumpleañosAlbo https://t.co/aNXQiiMfiz",250,20,2019,196457,270,0.14
413,Comunicado Club Olimpia Deportivo. https://t.co/cywt8V5m8I,200,48,2019,196457,248,0.13
414,"Declaraciones Prof. Pedro Troglio día de medios.
🎤🎥

#SomosOlimpia https://t.co/6guJ7tHTUv",109,11,2019,196457,120,0.06
415,#NuevaFotoDePerfil,120,15,2019,196457,135,0.07
416,"🎶Será siempre el Olimpia, el orgullo nacional🎶 🇳🇱🇳🇱🇭🇳🇭🇳

🏟 Estadio Doroteo Guamuch Flores
🗓️ 03/10/19
⏲ 8:06pm 
📺 Espn 2 -Fox Sport 2 
🏆Concacaf League
📌 Cuartos de final vuelta

#SomosOlimpia #SCL2019
#ConcacafLeague

🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/uq7WIV6Fh0",185,50,2019,196457,235,0.12
417,"La galería del triunfo de ayer ante Real de Minas 📷

🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱

https://t.co/Hv1xJtRxvl",121,6,2019,196457,127,0.06
418,"Elegí al León 🦁 del juego de ayer:

A) Eddie Hernández ⚽⚽
B) Jerry Bengtson ⚽⚽
C) Maylor Núñez ⭐

#SomosOlimpia https://t.co/3pH8VxrmoD",165,8,2019,196457,173,0.09
419,"Buenas noches Olimpistas 💤💤

Se viene una semana importante para todos. 🙏🙏

¡Somos millones! 🔴⚪🔵
¡Somos Olimpia!🇳🇱🇳🇱🇳🇱🇳🇱

#ElMásGrandeDeCa https://t.co/Oi4n9r2hzq",236,38,2019,196457,274,0.14
420,"Muchas gracias a todos los fieles de San Pedro Sula.

#SomosOlimpia 🦁🦁🦁 https://t.co/U5krf8wcxB",173,20,2019,196457,193,0.1
421,"Finaliza el partido en San Pedro Sula y nos llevamos la victoria.

Olimpia 5 - 1 Real de Minas 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/v0kmrGgonl",466,107,2019,196457,573,0.29
422,"⏰84” ¡Gooooooooool del Olimpiaa 🦁!

¡Alejandro Reyes mete el quinto!

Olimpia 5 - 1 Real de Minas 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/iIRUqSvj06",113,17,2019,196457,130,0.07
423,"⏱82” Cambio en el Olimpia:

✔ Entra: 8 J. Reyes
❎ Sale: 30 E. Hernández

#HastaElÚltimoMinuto https://t.co/EKZptqvtZX",28,2,2019,196457,30,0.02
424,"⏰81” ¡Gooooooooolaaazoooo del León 🦁!

¡Eddie Hernandez con categoría mete el cuarto para el Olimpia! 

Olimpia 4 - 1 Real de Minas 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/d5axDhC1XV",68,15,2019,196457,83,0.04
425,"⏱75” Tarjeta amarilla para Edwin Rodríguez.

#HastaElÚltimoMinuto",13,1,2019,196457,14,0.01
426,"⏱74” Cambio en el Olimpia:

✔ Entra: 6 B. Beckeles
❎ Sale: 16 J. Leverón

#HastaElÚltimoMinuto https://t.co/ohQnJj3Gf7",18,1,2019,196457,19,0.01
427,"⏱66” Cambio en el Olimpia:

✔ Entra: 32 C. Pineda
❎ Sale: 31 M. Morales

#HastaElÚltimoMinuto https://t.co/5NKSB25QPh",18,1,2019,196457,19,0.01
428,"⏰68” ¡Goooooooool del León 🦁!

¡Jerry Bengston mete el tercero para el Olimpia! 

Olimpia 3 - 1 Real de Minas 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/2mmdhuZiqb",107,24,2019,196457,131,0.07
429,⏰56” Tarjeta amarilla para Eddie Hernández.,11,0,2019,196457,11,0.01
430,"Gooooooooooooooooool
Gooooooooooooooooool

¡Goleador! ¡Goleador!

Jerry Bengston a los 50'

Olimpia 2 - Real de Minas 1

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/OwvFaQ4YdW",102,16,2019,196457,118,0.06
431,"🕦 Inicia el segundo tiempo en el Metropolitano de Sula

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/PLbNvy38gx",43,2,2019,196457,45,0.02
432,"Final del primer tiempo en el Metropolitano de Sula:

Olimpia 1 - Real de Minas 1

JR Mejía 22'
Eddie Hernández 29'

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/5GmhqBQJu9",44,4,2019,196457,48,0.02
433,"Gooooooooooooool
Gooooooooooooool

Eddie Hernández a los 29' minutos

Olimpia 1 - Real de Minas 1

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/ODt7gGoLuL",99,17,2019,196457,116,0.06
434,"Gol de Real de Minas a los 22'

Juan Ramón Mejía

Olimpia 0 - Real De Minas 1

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱",24,2,2019,196457,26,0.01
435,"🕦 12' minutos del primer tiempo

Olimpia 🦁 0 - Real De Minas ⛏️ 0

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱",28,1,2019,196457,29,0.01
436,"🔈 Inicia el partido en el Metropolitano de Sula:

Olimpia - Real de Minas

#SomosOlimpia
🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/fl1vPNa797",52,2,2019,196457,54,0.03
437,"Ganadores de pases dobles al sector de Sol. 🎟️🎟️🎟️🎟️🎟️

@Ralvarado2020 @Garmendia30 @realsandy11 @GabyArchila_ @pescobar95

Reclamar boletos en el portón del sector de Silla. https://t.co/YUqQMBdPok",42,5,2019,196457,47,0.02
438,¡Hoy juega Olimpia 🇳🇱! https://t.co/TnV8pxNOVD,239,41,2019,196457,280,0.14
439,"🎶Casi todos sabemos querer... Pero pocos sabemos amar🎶

Mañana nos volvemos a encontrar con la mejor afición de Centroamérica. ✅✅

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/g44eqGpPur",306,68,2019,196457,374,0.19
440,Club Olimpia Deportivo para medios de comunicación: https://t.co/goxsseggcp,77,16,2019,196457,93,0.05
441,"¡Olimpista! 🙌🙌🙌

El León necesita tu apoyo responsable.

🏟 Estadio Metropolitano
🗓️ 29/09/19
⏲ 5:00 pm 
📺 Tigo Sport
🏆Liga SalvaVida
💵 Sol 80 Lps Sombra 200 Silla 300

Ve por tus boletos a todos los puntos Tengo.

#SomosOlimpia
#OlimpiaResponsable
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/xNW9RUcYXi",154,29,2019,196457,183,0.09
442,"¡Tenemos boletos de cortesías de Sol para el juego de mañana ante Real de Minas.! 🎫🎫🎫🎫🎫

Subí tu foto con la camisa del Olimpia desde un punto de la zona norte y participá en el sorteo de pases dobles para ver al León. 
🎟️🎟️🎟️🎟️🎟️🎟️

#SomosOlimpia
🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/cequ6BtkbY",115,22,2019,196457,137,0.07
443,"Este día nuestros leones se desplazaron hacia Omoa para saborear de una sabrosa sopa.
🏝️🏝️🏝️🏖️🏖️🏖️

¡Juntos, siempre juntos!
🔴⚪🔵🔴⚪🔵🔴⚪🔵

#SomosOlimpia https://t.co/xoYSAS4Vkm",334,30,2019,196457,364,0.19
444,"Olimpia 0501 🔴⚪🔵🔴⚪🔵

🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱

#SomosOlimpia
#ElMásGrandeDeCa https://t.co/PsFDhJs1T0",163,23,2019,196457,186,0.09
445,"¡A pintar de blanco el Metropolitano! 

🎶En la costa nos quieren porque somos el mejor🎶

🏟 Estadio Metropolitano
🗓️ 29/09/19
⏲ 5:00 pm 
📺 Tigo Sport
🏆Liga SalvaVida
💵 Sol 80 Lps Sombra 200 Silla 300

Boletos a la venta en todos los puntos Tengo

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/AAUVYZ09bu",180,34,2019,196457,214,0.11
446,Comunicado Club Olimpia Deportivo para toda nuestra afición: https://t.co/DYg9MbTdOL,410,115,2019,196457,525,0.27
447,"¡San Pedro Sula! 🙌🙌🙌

Seguimos ⬆️⬆️⬆️⬆️

¿Llenamos el Metropolitano el domingo?🏟️🏟️🏟️

Somos Olimpia 🇳🇱🇳🇱

#ElMásGrandeDeCa https://t.co/ytDxoehcJF",210,30,2019,196457,240,0.12
448,"¡Termina el partido en San Pedro Sula y nos vamos con la victoria!

🦁 Olimpia 2 - 0 Comunicaciones

#ElMásGrandeDeCa https://t.co/XfoS6wHUmB",381,111,2019,196457,492,0.25
449,"Amarilla para Carlos Pineda.

¡Seguimos arriba en el marcador!",26,3,2019,196457,29,0.01
450,"⏱80” Cambio en el Olimpia:

❎Sale: 10   M. Garrido
✔ Entra: 31 M. Morales

#HastaElÚltimoMinuto https://t.co/rheUKvAT5W",16,0,2019,196457,16,0.01
451,"⏱72” Cambio en el Olimpia:

❎Sale: 27   J. Bengston
✔ Entra: 12    C. Maidana

#HastaElÚltimoMinuto https://t.co/vjduVaSZpn",22,2,2019,196457,24,0.01
452,"Cambio en Olimpia a los 59' :

Sale:Junior Lacayo
Entra:Edwin Rodríguez

#SomosOlimpia https://t.co/dLgnq9l94T",19,0,2019,196457,19,0.01
453,"⚽ Inicia el segundo tiempo en el Metropolitano:

Olimpia 2 - @CremasOficial 0

#SomosOlimpia",41,4,2019,196457,45,0.02
454,"Termina el primer tiempo y vamos arriba en el marcador.

Olimpia 2 - 0 Comunicaciones 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/0DYDvKXv6p",151,28,2019,196457,179,0.09
455,"⏰5” ¡Goooooooool del León 🦁!

¡Ever Alvarado mete el segundooooo para el Olimpia! 

Olimpia 2 - 0 Comunicaciones 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/hbKGvzFXCQ",205,49,2019,196457,254,0.13
456,"1” ¡Goooooooool del León 🦁!

¡Matías Garrido! 

Olimpia 1 - 0 Comunicaciones 

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/UDiGEMjfqk",151,34,2019,196457,185,0.09
457,"¡Arranca el partido de #ConcacafLeague en el Olímpico!

¡Vamos León! https://t.co/5pfwZCPHDR",53,7,2019,196457,60,0.03
458,"📌 Así sale el más grande de Centroamérica está noche ante @CremasOficial

#SomosOlimpia 🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱
#SCL2019 https://t.co/7V2K5N6AJ4",199,43,2019,196457,242,0.12
459,"¡El orgullo nacional!
🇳🇱🇳🇱🇭🇳🇭🇳🇳🇱🇳🇱🇭🇳🇭🇳

🎶 Te alentaremos de corazón 🎶

#ElMásGrandeDeCa https://t.co/HS7gOxqHov",215,29,2019,196457,244,0.12
460,"¡Juntos, siempre juntos! 🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/YuN34Nd394",136,17,2019,196457,153,0.08
461,"¡Hoy jugamos millones! 

🎶Será siempre el Olimpia, el orgullo nacional🎶 🇳🇱🇳🇱🇭🇳🇭🇳

🏟 Estadio Metropolitano
🗓️ 26/09/19
⏲ 8:00 pm 
📺 Espn 2 
🏆Concacaf League
📌 Cuartos de final ida

#SomosOlimpia #SCL2019

🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/ZzOqvXOY2F",290,71,2019,196457,361,0.18
462,"¡Día de Cumpleaños doble en el León!  🎉🎉🎉🎉🎉🎉🎉🎉

Feliz Cumpleaños a Edwin Rodríguez y al Chelito @marvinolimpia33
🎂🎂🎂🎂🎂🎂🎂🎂🎂

¡Olimpia es su casa! 🔴⚪🔵🔴⚪🔵

#CumpleañosAlbo https://t.co/RbEEaHWsNx",143,19,2019,196457,162,0.08
463,"¡Feliz miércoles leones! 🦁🦁🦁

El más grande de Centroamérica llega hoy a Sps y vamos a empezar a mandarles las mejores vibras para el partido contra @CremasOficial

¡Juntos, siempre juntos! 🔴⚪🔵

El orgullo nacional 🇭🇳🇭🇳🇭🇳🇭🇳

#SomosOlimpia
#ElOrgulloNacional
#ConcacafLeague https://t.co/ocuehKOfJx",264,42,2019,196457,306,0.16
464,"¡A dar el primer zarpazo! 🦁🦁🦁

🎶Será siempre el Olimpia, el orgullo nacional🎶 🇳🇱🇳🇱🇭🇳🇭🇳

🏟 Estadio Metropolitano
🗓️ 26/09/19
⏲ 8:00 pm 
📺 Espn 2 
🏆Concacaf League
📌 Cuartos de final ida

#SomosOlimpia #SCL2019
#ConcacafLeague

🔴⚪🔵🔴⚪🔵🔴⚪🔵 https://t.co/hi5NdtZzhx",226,50,2019,196457,276,0.14
465,"La galería del triunfo de ayer en el clásico. 
📷📷📷📷📷📷

#SomosOlimpia 
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱

https://t.co/jkk2jhzhBC",91,11,2019,196457,102,0.05
466,"¡Felicidades Carlitos!
🎉🎉🎉🎉🎉🎉🎉

Feliz Cumpleaños a nuestro medallista de plata Panamericano Carlos Pineda.
🎂🎂🎂🎂🎂🎂🎂🎂🎂

¡Olimpia es tu casa!
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱

#CumpleañosAlbo https://t.co/xwXPtU12OW",278,25,2019,196457,303,0.15
467,"Buen lunes y feliz semana pueblo Olimpista. ☀️☀️☀️☀️

Semana de Concacaf League 🏆🏆clásico centroamericano vrs @CremasOficial

¡Somos Olimpia! 🔴⚪🔵🔴⚪🔵

#ElMásGrandeDeCa
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/gV8qrXHMov",194,35,2019,196457,229,0.12
468,"¡Se pita el final en San Pedro Sula y nos llevamos el gane!

🚂 España 0 - Olimpia 2 🦁

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/ff0CG2kuBH",259,46,2019,196457,305,0.16
469,"⏱72” Cambio en el Olimpia:

❎Sale: 27   J. Bengston
✔ Entra: 20    D. Flores

#HastaElÚltimoMinuto https://t.co/YaNZqTHWtv",25,5,2019,196457,30,0.02
470,Comienza el 2 tiempo en el clásico.,22,2,2019,196457,24,0.01
471,"Jugadota en el primer gol con habilitación de Jerry Bengston para Jorge “El Toro” Bengúche para el primer gol.

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/umGGOzcz9i",240,40,2019,196457,280,0.14
472,"🕙 Final del primer tiempo en el Olímpico Metropolitano y vamos arriba.

🚂 España 0 - Olimpia 2 🦁

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/fIJb8DjXjF",66,12,2019,196457,78,0.04
473,"⏱ 45” ¡Goooooooool del León 🦁!

¡Junior Lacayo pone el segundooo vamosss! 

 Real España 0 - 2 Olimpia

🦁🦁👏👏🇱🇺🇱🇺🤩
#ElMasGrandeDeCA #HastaElÚltimoMinuto https://t.co/htXigKHYkc",109,22,2019,196457,131,0.07
474,"¡HAROOOOOOLD FONSECAAAA rechaza el penal de Jhow Benavides!

Seguimos arriba después del gol del Toro Bengúche.

Real España 0 - 1 Olimpia",262,47,2019,196457,309,0.16
475,"💥 ¡Empieza el partido en San Pedro Sula!

🏟 Estadio Metropolitano 
⏲ 5:00 pm 
📺 Deportes Televicentro
🏆Liga Salvavida

#SomosOlimpia #LigaSalvaVida https://t.co/cQjx8uwf5n",44,4,2019,196457,48,0.02
476,"💥 ¡Empieza el partido en San Pedro! 

🏟 Estadio Metropolitano 
⏲ 5:00 pm 
📺 Deportes Televicentro
🏆Liga Salvavida

#SomosOlimpia #LigaSalvaVida 
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/LawM4whSDX",25,3,2019,196457,28,0.01
477,"📝 Así sale el León 🦁 esta tarde en el Metropolitano de San Pedro Sula:

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/FFOmHbLM1m",133,36,2019,196457,169,0.09
478,"¡Hoy juega el más grande de Centroamérica! 🦁🦁🦁🦁🦁

Real España 🚂- Olimpia 🦁

🎶 Te alentaremos de corazón 🎶

🏟 Estadio Metropolitano 
⏲ 5:00 pm 
📺 Deportes Televicentro
📅22/09/19
🏆Liga Salvavida

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/Ykoj86x1Ic",218,35,2019,196457,253,0.13
479,"Hoy trabajamos con todas las energías puestas. 🇳🇱🔴⚪🔵

#HastaElÚltimoMinuto https://t.co/Li6bO4AgX4",189,21,2019,196457,210,0.11
480,"¿Nos caemos? Nos levantamos las veces que sea necesario. ⬆️⬆️⬆️

Real España 🚂 - Olimpia 🦁

¡Somos Olimpia! 🔴⚪🔵🔴⚪🔵

🏟 Estadio Metropolitano
⏲ 5:00 pm 
📺 Deportes Televicentro
📅22/09/19
🏆Liga Salvavida

#ElMásGrandeDeCa
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/MkmKA8SMVt",180,29,2019,196457,209,0.11
481,"¡Felicidades Alex!
🎉🎉🎉🎉🎉🎉🎉

Feliz Cumpleaños a nuestro portero y medallista de Plata Panamericano Alex Barrios.
🎂🎂🎂🎂🎂🎂🎂🎂🎂

¡Olimpia es tu casa!
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱

#CumpleañosAlbo https://t.co/ksgP6BgwIH",195,20,2019,196457,215,0.11
482,"Final en el Excelsior:

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/5WBUKCyz8k",88,20,2019,196457,108,0.05
483,"Tercer cambio en Olimpia a los 88:

Sale:Bryan Beckeles
Entra:Edwin Rodríguez 

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/Kq830ab9gg",6,0,2019,196457,6,0.0
484,"Gol de Platense a los 86'

Platense 2 - Olimpia 1

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱",31,6,2019,196457,37,0.02
485,"Cambio en Olimpia a los 77:

Sale:Eddy Hernández 
Entra:Jerry Bengston 

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/eXQ4XTe56h",6,0,2019,196457,6,0.0
486,"Gol de Platense a los 72'

Platense 1 - Olimpia 1

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱",14,3,2019,196457,17,0.01
487,"Cambio en Olimpia a los 66':

Sale:Matías Morales
Entra:Elmer Güity

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/IjSNAxefvX",9,4,2019,196457,13,0.01
488,"El Toro 🐃🐃🐃🐃🐃

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/Z6itf31x35",101,12,2019,196457,113,0.06
489,"Gooooooooooooooool
Gooooooooooooooool

Jorge Benguche a los 7' del segundo tiempo

Platense 0 - Olimpia 1 https://t.co/vqS9wuanXG",70,13,2019,196457,83,0.04
490,"🕙 Inicia el segundo tiempo en el Excelsior 

Platense 0 - Olimpia 0 🦈🦁

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/bUmc6KhcJ5",9,2,2019,196457,11,0.01
491,"🕙 Final del primer tiempo en el Excelsior 

Platense 0 - Olimpia 0 🦈🦁

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/gDj6gLC1u9",9,3,2019,196457,12,0.01
492,"🕙 30' minutos del primer tiempo

Platense 0 - Olimpia 0 🦈🦁

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱",16,0,2019,196457,16,0.01
493,"🕙 12' minutos del primer tiempo

Platense 0 - Olimpia 0 🦈🦁

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱",12,2,2019,196457,14,0.01
494,"¡Inicio el partido en el Excelsior!

#SomosOlimpia https://t.co/qLcz4tC37a",18,2,2019,196457,20,0.01
495,"📝 Así sale el León 🦁 esta noche en el Excelsior:

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/OEg1Qf8XAx",64,21,2019,196457,85,0.04
496,"Desde este punto hasta el final unidos.

¡Juntos, siempre juntos! 🔴⚪🔵

#EstoEsOlimpia
#SomosOlimpia
#ElMásGrandeDeCa

🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/ge20zmgRkd",264,50,2019,196457,314,0.16
497,"¡Hoy hay carnaval y fiesta en Puerto Cortés! 🎉🎉🎉🎉

🏖️🏝️🏖️🏝️🏖️🏝️⛱️

Platense 🦈 - Olimpia 🦁

🎶 Te alentaremos de corazón 🎶

🏟 Estadio Excelsior
⏲ 7:15 pm 
📺 Deportes Televicentro
📅19/09/19
🏆Liga Salvavida

#ElMásGrandeDeCa https://t.co/xnm2RJ6OKg",182,41,2019,196457,223,0.11
498,"El fútbol es rivalidad no violencia. 🤝🤝

 El fútbol es familias. 👨‍👩‍👧‍👧 

Vivamos el fútbol sin violencia. ⚽

 ¡Juntos, siempre juntos! 🔴⚪🔵🔴⚪🔵🔴⚪🔵 

🦁🦅🦖🦉 

#SomosOlimpia 
#ElMásGrandeDeCa
#ElFútbolEsVida

https://t.co/wORe4dCaNh",119,19,2019,196457,138,0.07
499,"Partido a partido ⚽⚽

¡Juntos, siempre juntos! 🇳🇱🇳🇱🇳🇱

¡Esto es Olimpia! 🔴⚪🔵🔴⚪🔵

#SomosOlimpia
#ElMásGrandeDeCa https://t.co/glZqqeo1oI",224,41,2019,196457,265,0.13
500,"Conferencia de prensa Profesor Pedro Troglio. 🎥

Parte 1

#ElMásGrandeDeCa https://t.co/hpC5WO2tDe",136,20,2019,196457,156,0.08
501,"La galería del empate en el clásico. 📷📷📷📷

Seguimos en la ruta. ⏫⏫⏫

#SomosOlimpia
🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱🇳🇱 https://t.co/2mGJqjve2Z",65,4,2019,196457,69,0.04
502,"¡Pto Cortés recibe al León! 🏖️🏖️

Platense 🦈 - Olimpia 🦁

🎶 Te alentaremos de corazón 🎶

🏟 Estadio Excelsior
⏲ 7:15 pm 
📺 Deportes Televicentro
📅19/09/19
🏆Liga Salvavida

#ElMásGrandeDeCa https://t.co/gBhtlio6lW",150,33,2019,196457,183,0.09
